objectid,cat,man,bran,year,circa,xd,gd,cd,td,s,storfor,omit,locbox,locbag,expos,backp,manid,branid,mansafe,bransafe,xdsafe,gdsafe,cdsafe,tdsafe,ssafe,backpsafe
1926935764,2422,Kodak,Polycontrast III,1992,1,Smooth,Glossy,White,Medium Weight,F,Package only,0,47.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Polycontrast_III,Smooth,Glossy,White,Medium_Weight,F,
2018236813,2973,Kodak,Polyfiber,1992,1,Fine Grained,Luster,Cream White,Double Weight,G,Not exposed - package open,0,56.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Polyfiber,Fine_Grained,Luster,Cream_White,Double_Weight,G,
412477176,3160,Kodak,Kodabromide,1992,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,59.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
2125643713,5053,Kodak,Portra ,1992,1,Smooth,Glossy,White,Medium Weight,F,Not exposed - package open,1,109.0,B,,K12,http://www.wikidata.org/entity/Q486269,,Kodak,Portra,Smooth,Glossy,White,Medium_Weight,F,K12
638224496,5055,Kodak,Portra ,1992,1,Smooth,Glossy,White,Medium Weight,F,Not exposed - package open,1,110.0,A,,K14,http://www.wikidata.org/entity/Q486269,,Kodak,Portra,Smooth,Glossy,White,Medium_Weight,F,K14
1125216461,5058,Kodak,Ektacolor Ultra II,1992,1,Smooth,Glossy,White,Medium Weight,F,Not exposed - package sealed,1,110.0,B,,K12,http://www.wikidata.org/entity/Q486269,,Kodak,Ektacolor_Ultra_II,Smooth,Glossy,White,Medium_Weight,F,K12
996843336,5059,Kodak,Ektacolor,1992,1,Smooth,Glossy,White,Medium Weight,F,Not exposed - package sealed,1,110.0,B,,K12,http://www.wikidata.org/entity/Q486269,,Kodak,Ektacolor,Smooth,Glossy,White,Medium_Weight,F,K12
630035485,5243,Foma,Neobrom,1992,0,Velvet,Semi Glossy,Extra White,Double Weight,1125,Not exposed - package sealed,0,,,,,http://www.wikidata.org/entity/Q1435608,,Foma,Neobrom,Velvet,Semi_Glossy,Extra_White,Double_Weight,1125,
416379121,5389,Ilford,Multigrade III,1992,1,[texture unspecified],Glossy,[base color unspecified],Medium Weight,1M,Not exposed - package open,0,122.0,A,,,http://viaf.org/viaf/131332975,,Ilford,Multigrade_III,[texture_unspecified],Glossy,[base_color_unspecified],Medium_Weight,1M,
1699164619,5420,Photon,Universal-1,1992,0,Smooth,Glossy,White,Single Weight,[not specified],Not exposed - package sealed,0,132.0,C,,,,,Photon,Universal-1,Smooth,Glossy,White,Single_Weight,[not_specified],
773525619,5030,Ilford,Cibachrome,1993,0,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,1,107.0,D,,,http://viaf.org/viaf/131332975,,Ilford,Cibachrome,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
90440235,5036,Ilford,Cibachrome,1993,0,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,1,108.0,A,,,http://viaf.org/viaf/131332975,,Ilford,Cibachrome,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
1433717268,1964,Kodak,Polycontrast III,1994,1,Smooth,Glossy,White,Medium Weight,F,Not exposed - package open,0,37.0,B,,K11,http://www.wikidata.org/entity/Q486269,,Kodak,Polycontrast_III,Smooth,Glossy,White,Medium_Weight,F,K11
893530094,2060,Kodak,Polymax Art,1994,0,[texture unspecified],Double Matte,White,Medium Weight,V,Not exposed - package sealed,0,43.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Polymax_Art,[texture_unspecified],Double_Matte,White,Medium_Weight,V,
1497508786,5064,Ilford,Multigrade ,1994,0,[texture unspecified],Matte,[base color unspecified],Double Weight,5K,Not exposed - package sealed,0,110.0,D,,,http://viaf.org/viaf/131332975,,Ilford,Multigrade,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,5K,
40593066,5244,Foma,Neobrom,1994,0,Smooth,Glossy,White,Heavy Weight,2111,Not exposed - package sealed,0,,,,,http://www.wikidata.org/entity/Q1435608,,Foma,Neobrom,Smooth,Glossy,White,Heavy_Weight,2111,
1270072603,5330,Ilford,Multigrade ,1994,1,[texture unspecified],Matte,[base color unspecified],Double Weight,5K,Not exposed - package open,0,125.0,C,,,http://viaf.org/viaf/131332975,,Ilford,Multigrade,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,5K,
1964884799,5331,Ilford,Multigrade ,1994,1,Stipple,Velvet,[base color unspecified],Double Weight,26K,Not exposed - package open,0,125.0,C,,,http://viaf.org/viaf/131332975,,Ilford,Multigrade,Stipple,Velvet,[base_color_unspecified],Double_Weight,26K,
