"PhotoID","Year","DateUncertain","Catalog Number","Secondary Catalog Number","Manufacturer","Brand","Format","Texture2","Reflectance2","BaseColor2","Weight2","SurfaceDesignation2","Omit_from_Paperbase","LocationBox","LocationBag","Exposure","BackprintingPrimary","ProcessName","Link","AATA_ID"
491054466,"1960",1,903,"k","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","White","Double Weight","118",0,4,"19",13,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1252101819,"1960",0,917,,"Kodak","Kodabromide","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,17,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1460527396,"1960",1,945,,"Kodak London","Bromesko","Package only","Fine Grained","Luster","White","Double Weight","WFL.D.",0,19,,,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1932301445,"1960",0,959,,"Kodak","Medalist","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,18,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1412437146,"1960",0,1498,,"Kodak","Azo","Not exposed - package open","Fine Grained","High Luster","Snow White","Double Weight","D",0,23,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1619251418,"1960",1,1942,"a","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","White","Single Weight","1",0,11,"19",2,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
649096623,"1960",1,1942,"b","Agfa","Brovira","Sample book","Fine Grained","Luster","White","Single Weight","2a",0,11,"19",3,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2090670219,"1960",1,1942,"c","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","Cream","Single Weight","21",0,11,"19",4,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1669746347,"1960",1,1942,"d","Agfa","Brovira","Sample book","Velvet","Velvet","Cream","Single Weight","22a",0,11,"19",5,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-289660719,"1960",1,1942,"e","Agfa","Brovira","Sample book","Smooth","Matte","White","Double Weight","112",0,11,"19",6,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-607286594,"1960",1,1942,"f","Agfa","Brovira","Sample book","Smooth","Matte","White","Double Weight","113",0,11,"19",7,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-951576729,"1960",1,1942,"g","Agfa","Brovira","Sample book","Crystal","Crystal","White","Double Weight","119",0,11,"19",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
944408557,"1960",1,1942,"h","Agfa","Brovira","Sample book","Smooth","Semi Matte","Cream","Double Weight","122",0,11,"19",9,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1356205925,"1960",1,1942,"i","Agfa","Portriga","Sample book","Smooth","Semi Matte","Ivory","Double Weight","132",0,11,"19",10,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1585721002,"1960",1,1942,"j","Agfa","Portriga Rapid","Sample book","[texture unspecified]","Glossy","White","Single Weight","1",0,11,"19",11,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-933818337,"1960",1,1942,"k","Agfa","Record Rapid","Sample book","Smooth","Matte","White","Double Weight","112",0,11,"19",12,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
478785396,"1960",1,1942,"l","Agfa","Record Rapid","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"19",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
666202818,"1960",1,1942,"m","Agfa","Portriga Rapid","Sample book","Smooth","Matte","White","Double Weight","112",0,11,"19",14,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1719629851,"1960",1,1942,"n","Agfa","Portriga Rapid","Sample book","Classic Portrait","Matte","White","Double Weight","114e",0,11,"19",15,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1442764863,"1960",1,1942,"o","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","White","Double Weight","118",0,11,"19",16,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-685022482,"1960",1,1942,"p","Agfa","Portriga Rapid","Sample book","Smooth","Semi Matte","Cream","Double Weight","122",0,11,"19",17,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1661089751,"1960",1,1942,"q","Agfa","Portriga Rapid","Sample book","Fine Grained","[gloss unspecified]","Light Cream","Double Weight","128",0,11,"19",18,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
37051869,"1960",1,1942,"r","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","Ivory","Double Weight","138",0,11,"19",19,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
291611768,"1960",1,2081,"a","Ferrania","Vega","Sample book","Luminous","Glossy","White","Single Weight","208",0,11,"20",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1913800423,"1960",1,2081,"b","Ferrania","Vega","Sample book","Smooth (silk) luminous","Semi Matte","White","Double Weight","K203",0,11,"20",4,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
274071398,"1960",1,2081,"c","Ferrania","Vega","Sample book","Fine Grained","Faience","White","Double Weight","K106",0,11,"20",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1107887652,"1960",1,2081,"d","Ferrania","Vega","Sample book","Luminous","Millepunti (silkscreen)","White","Double Weight","K210",0,11,"20",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1107887807,"1960",1,2081,"e","Ferrania","Gemma","Sample book","Smooth (silk)","Semi Matte","White","Double Weight","K103",0,11,"20",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2113968379,"1960",1,2081,"f","Ferrania","Gemma","Sample book","Bulgaro","Bulgaro","White","Double Weight","K120",0,11,"20",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1107888281,"1960",1,2081,"g","Ferrania","Plurex","Sample book","Luminous","Glossy","White","Single Weight","208",0,11,"20",9,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1107888521,"1960",1,2081,"i","Ferrania","Plurex","Sample book","[texture unspecified]","Glossy","Cream","Single Weight","112",0,11,"20",10,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
795329302,"1960",1,2081,"j","Ferrania","Plurex","Sample book","Luminous","Glossy","White","Double Weight","K208",0,11,"20",11,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1252390708,"1960",1,2081,"k","Ferrania","Plurex","Sample book","Smooth (silk) luminous","Semi Matte","White","Double Weight","K203",0,11,"20",12,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
71642149,"1960",1,2081,"l","Ferrania","Plurex","Sample book","Smooth (silk)","Semi Matte","Cream","Double Weight","K107",0,11,"20",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1235999927,"1960",1,2094,,"Kodak London","Bromesko","Not exposed - package open","Velvet","Luster","White","Double Weight","WVL.D.",0,38,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2033091801,"1960",1,2159,,"Agfa","Brovira","Not exposed - package open","[texture unspecified]","Glossy","White","Papier","1",0,39,"A",,"A07","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
596037265,"1960",1,2160,,"Agfa","Brovira","Not exposed - package open","[texture unspecified]","Glossy","White","Single Weight","1",0,39,"A",,"A04","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-320036272,"1960",1,2180,,"Agfa","Brovira","Not exposed - package sealed","[texture unspecified]","Glossy","White","Double Weight","111",0,39,"A",,"A07","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1123163485,"1960",1,2210,"a","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","White","Single Weight","1",0,11,"19",2,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1859078310,"1960",1,2210,"b","Agfa","Brovira","Sample book","Fine Grained","Luster","White","Single Weight","2a",0,11,"19",3,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-557115693,"1960",1,2210,"c","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"19",4,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1978963224,"1960",1,2210,"d","Agfa","Brovira","Sample book","Smooth","Matte","White","Double Weight","113",0,11,"19",5,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1207027001,"1960",1,2210,"e","Agfa","Brovira","Sample book","Silk","Semi Glossy","White","Double Weight","117",0,11,"19",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-839851770,"1960",1,2210,"f","Agfa","Brovira","Sample book","Crystal","Crystal","White","Double Weight","119",0,11,"19",7,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1090712079,"1960",1,2210,"g","Agfa","Record Rapid","Sample book","[texture unspecified]","Glossy","White","Single Weight","1",0,11,"19",8,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1950480732,"1960",1,2210,"h","Agfa","Portriga Rapid","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"19",9,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1084325163,"1960",1,2210,"i","Agfa","Portriga Rapid","Sample book","Smooth","Matte","White","Double Weight","112",0,11,"19",10,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-647471758,"1960",1,2210,"j","Agfa","Portriga Rapid","Sample book","Classic Portrait","Matte","White","Double Weight","114e",0,11,"19",11,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1647519477,"1960",1,2210,"k","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","White","Double Weight","118",0,11,"19",12,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1788610197,"1960",0,2339,,"Kodak","Medalist","Not exposed - package sealed","Fine Grained","Luster","White","Double Weight","E",0,46,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1342409280,"1960",1,2352,,"Kodak London","Velox","Not exposed - package sealed","Smooth","Glossy","White","Single Weight","WSG.S.",0,45,"C",,"K08","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-439404507,"1960",1,2353,,"Kodak London","Bromide","Not exposed - package sealed","Smooth","Glossy","White","Double Weight","WSG.D.",0,45,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1443128711,"1960",1,2365,,"Agfa","Brovira","Not exposed - package open","Crystal","Crystal","White","Double Weight","119",0,45,"C",,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1863589606,"1960",0,2409,,"Kodak","Kodabromide","Not exposed - package open","Smooth","Glossy","White","Double Weight","F",0,47,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1481823448,"1960",0,2411,,"Kodak","Kodabromide","Not exposed - package open","Smooth","Glossy","White","Double Weight","F",0,47,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1152634727,"1960",1,2465,"a","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","White","Single Weight","1",0,11,"20",2,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1229848804,"1960",1,2465,"b","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"20",3,"A03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1152636353,"1960",1,2465,"c","Agfa","Brovira","Sample book","Crystal","Crystal","White","Double Weight","119",0,11,"20",4,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
283637998,"1960",1,2465,"d","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","White","Double Weight","118",0,11,"20",5,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2011993559,"1960",1,2465,"e","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","Ivory","Double Weight","138",0,11,"20",6,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1169679092,"1960",1,2637,,"Agfa","Brovira","Package only","Crystal","Crystal","White","Double Weight","119",0,133,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-88920449,"1960",0,2759,,"Kodak","Velox","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,54,"C",,"K07","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145795304,"1960",0,2917,,"Kodak","Kodabromide","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,54,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1827217399,"1960",1,3184,,"Agfa","Brovira","Not exposed - package open","[texture unspecified]","Glossy","Extra White","Single Weight","1",0,59,"A",,"A04","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
534715773,"1960",1,3196,"a","Agfa","Brovira","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"19",2,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1124696838,"1960",1,3196,"b","Agfa","Brovira","Sample book","Silk","Semi Glossy","White","Double Weight","117",0,11,"19",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2011393037,"1960",1,3196,"c","Agfa","Brovira","Sample book","Crystal","Crystal","White","Double Weight","119",0,11,"19",4,"A01","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
397562808,"1960",1,3196,"d","Agfa","Brovira","Sample book","Smooth","Semi Matte","Cream","Double Weight","122",0,11,"19",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1215297703,"1960",0,3196,"e","Agfa","Brovira","Sample book","Velvet","Matte","Cream","Double Weight","122a",0,11,"19",6,"A01","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2077540186,"1960",1,3196,"f","Agfa","Brovira","Sample book","Filigran","Filigran","Ivory","Double Weight","138",0,11,"19",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2094038737,"1960",1,3196,"g","Agfa","Brovira","Sample book","Fine Grained","Glossy","Ivory","Double Weight","139",0,11,"19",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1579806532,"1960",1,3196,"h","Agfa","Lupex","Sample book","[texture unspecified]","Glossy","White","Single Weight","1",0,11,"19",9,"A08","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1219090699,"1960",1,3196,"i","Agfa","Lupex","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"19",10,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1432680210,"1960",1,3196,"j","Agfa","Portriga Rapid","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,11,"19",11,"A06","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1556506069,"1960",1,3196,"k","Agfa","Portriga Rapid","Sample book","Classic Portrait","Matte","White","Double Weight","114e",0,11,"19",12,"A06","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1700969360,"1960",1,3196,"l","Agfa","Portriga Rapid","Sample book","Filigran","Filigran","White","Double Weight","118",0,11,"19",13,"A06","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1696704431,"1960",1,3196,"m","Agfa","Portriga","Sample book","Silk","Semi Glossy","White","Double Weight","117",0,11,"19",14,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1375845707,"1960",1,4202,,"FSC","Agfa Silk","Not exposed - package sealed","Silk","[gloss unspecified]","[base color unspecified]","Single Weight","[not specified]",0,85,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
66568702,"1960",1,4208,,"Essex","Type 1","Not exposed - package sealed","[texture unspecified]","Luster","[base color unspecified]","Double Weight","[not specified]",0,85,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2006017024,"1960",0,4218,,"Ilford","Bromide","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","Single Weight","[not specified]",0,88,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
